city,state,country,comments,oid,startip,endip,startnum,endnum,whois_record
*,NULL,Germany,,92847,195.242.204.0,195.242.211.255,3287469056,3287471103,NULL
*,NULL,Germany,,92846,195.242.110.0,195.242.111.255,3287444992,3287445503,NULL
*,NULL,Germany,,92845,195.242.102.0,195.242.105.255,3287442944,3287443967,NULL
*,NULL,Germany,,92844,195.242.96.0,195.242.97.255,3287441408,3287441919,NULL
*,NULL,Germany,,92843,195.242.82.0,195.242.83.255,3287437824,3287438335,NULL
*,NULL,Germany,,92842,195.242.66.0,195.242.67.255,3287433728,3287434239,NULL
*,NULL,Germany,,92841,195.238.252.0,195.238.252.255,3287219200,3287219455,NULL
*,NULL,Germany,,92840,195.238.248.0,195.238.248.255,3287218176,3287218431,NULL
*,NULL,Germany,,92839,195.238.238.0,195.238.238.255,3287215616,3287215871,NULL
*,NULL,Germany,,92838,195.238.233.0,195.238.234.255,3287214336,3287214847,NULL
*,NULL,Germany,,92837,195.238.224.0,195.238.224.255,3287212032,3287212287,NULL
*,NULL,Germany,,92836,195.238.128.0,195.238.159.255,3287187456,3287195647,NULL
*,NULL,Germany,,92835,195.238.32.0,195.238.63.255,3287162880,3287171071,NULL
*,NULL,Germany,,92834,195.234.228.0,195.234.231.255,3286950912,3286951935,NULL
*,NULL,Germany,,92833,195.234.192.0,195.234.195.255,3286941696,3286942719,NULL
*,NULL,Germany,,92832,195.234.183.0,195.234.183.255,3286939392,3286939647,NULL
*,NULL,Germany,,92831,195.234.157.0,195.234.157.255,3286932736,3286932991,NULL
*,NULL,Germany,,92830,195.234.149.0,195.234.149.255,3286930688,3286930943,NULL
*,NULL,Germany,,92829,195.234.143.0,195.234.143.255,3286929152,3286929407,NULL
*,NULL,Germany,,92828,195.234.138.0,195.234.139.255,3286927872,3286928383,NULL
*,NULL,Germany,,92827,195.234.136.0,195.234.136.255,3286927360,3286927615,NULL
*,NULL,Germany,,92826,195.234.133.0,195.234.133.255,3286926592,3286926847,NULL
*,NULL,Germany,,92825,195.234.88.0,195.234.95.255,3286915072,3286917119,NULL
*,NULL,Germany,,92824,195.234.80.0,195.234.83.255,3286913024,3286914047,NULL
*,NULL,Germany,,92823,195.232.128.0,195.233.255.255,3286794240,3286892543,NULL
*,NULL,Germany,,92822,195.227.0.0,195.227.255.255,3286433792,3286499327,NULL
*,NULL,Germany,,92821,195.226.160.0,195.226.191.255,3286409216,3286417407,NULL
*,NULL,Germany,,92820,195.226.64.0,195.226.127.255,3286384640,3286401023,NULL
*,NULL,Germany,,92819,195.225.240.0,195.225.243.255,3286364160,3286365183,NULL
*,NULL,Germany,,92818,195.225.208.0,195.225.211.255,3286355968,3286356991,NULL
*,NULL,Germany,,92817,195.225.196.0,195.225.199.255,3286352896,3286353919,NULL
*,NULL,Germany,,92816,195.225.152.0,195.225.155.255,3286341632,3286342655,NULL
*,NULL,Germany,,92815,195.225.104.0,195.225.107.255,3286329344,3286330367,NULL
*,NULL,Germany,,92814,195.222.192.0,195.222.255.255,3286155264,3286171647,NULL
*,NULL,Germany,,92813,195.222.96.0,195.222.127.255,3286130688,3286138879,NULL
*,NULL,Germany,,92812,195.214.240.0,195.214.247.255,3285643264,3285645311,NULL
*,NULL,Germany,,92811,195.214.0.0,195.214.127.255,3285581824,3285614591,NULL
*,NULL,Germany,,92810,195.211.0.0,195.211.255.255,3285385216,3285450751,NULL
*,NULL,Germany,,92809,195.206.128.0,195.206.159.255,3285090304,3285098495,NULL
*,NULL,Germany,,92808,195.206.96.0,195.206.103.255,3285082112,3285084159,NULL
*,NULL,Germany,,92807,195.203.0.0,195.203.255.255,3284860928,3284926463,NULL
*,NULL,Germany,,92806,195.202.96.0,195.202.127.255,3284819968,3284828159,NULL
*,NULL,Germany,,92805,195.202.32.0,195.202.63.255,3284803584,3284811775,NULL
*,NULL,Germany,,92804,195.200.224.0,195.200.255.255,3284721664,3284729855,NULL
*,NULL,Germany,,92803,195.200.32.0,195.200.63.255,3284672512,3284680703,NULL
*,NULL,Germany,,92802,195.190.150.0,195.190.150.255,3284047360,3284047615,NULL
*,NULL,Germany,,92801,195.190.148.0,195.190.148.255,3284046848,3284047103,NULL
*,NULL,Germany,,92800,195.190.145.0,195.190.145.255,3284046080,3284046335,NULL
*,NULL,Germany,,92799,195.190.142.0,195.190.142.255,3284045312,3284045567,NULL
*,NULL,Germany,,92798,195.190.138.0,195.190.138.255,3284044288,3284044543,NULL
*,NULL,Germany,,92797,195.190.135.0,195.190.135.255,3284043520,3284043775,NULL
*,NULL,Germany,,92796,195.190.133.0,195.190.133.255,3284043008,3284043263,NULL
*,NULL,Germany,,92795,195.190.64.0,195.190.95.255,3284025344,3284033535,NULL
*,NULL,Germany,,92794,195.189.0.0,195.190.31.255,3283943424,3284017151,NULL
*,NULL,Germany,,92793,195.185.0.0,195.185.255.255,3283681280,3283746815,NULL
*,NULL,Germany,,92792,195.182.32.0,195.182.63.255,3283492864,3283501055,NULL
*,NULL,Germany,,92791,195.179.0.0,195.180.255.255,3283288064,3283419135,NULL
*,NULL,Germany,,92790,195.177.254.0,195.178.31.255,3283222016,3283230719,NULL
*,NULL,Germany,,92789,195.177.200.0,195.177.201.255,3283208192,3283208703,NULL
*,NULL,Germany,,92788,195.177.128.0,195.177.191.255,3283189760,3283206143,NULL
*,NULL,Germany,,92787,195.177.0.0,195.177.63.255,3283156992,3283173375,NULL
*,NULL,Germany,,92786,195.170.160.0,195.170.191.255,3282739200,3282747391,NULL
*,NULL,Germany,,92785,195.170.96.0,195.170.127.255,3282722816,3282731007,NULL
*,NULL,Germany,,92784,195.167.208.0,195.167.223.255,3282554880,3282558975,NULL
*,NULL,Germany,,92783,195.162.224.0,195.162.255.255,3282231296,3282239487,NULL
*,NULL,Germany,,92782,195.162.0.0,195.162.31.255,3282173952,3282182143,NULL
*,NULL,Germany,,92781,195.160.248.0,195.160.251.255,3282106368,3282107391,NULL
*,NULL,Germany,,92780,195.160.228.0,195.160.231.255,3282101248,3282102271,NULL
*,NULL,Germany,,92779,195.160.216.0,195.160.219.255,3282098176,3282099199,NULL
*,NULL,Germany,,92778,195.160.200.0,195.160.203.255,3282094080,3282095103,NULL
*,NULL,Germany,,92777,195.158.128.0,195.158.191.255,3281944576,3281960959,NULL
*,NULL,Germany,,92776,195.158.32.0,195.158.63.255,3281920000,3281928191,NULL
*,NULL,Germany,,92775,195.149.240.0,195.149.247.255,3281383424,3281385471,NULL
*,NULL,Germany,,92774,195.149.122.0,195.149.122.255,3281353216,3281353471,NULL
*,NULL,Germany,,92773,195.149.120.0,195.149.120.255,3281352704,3281352959,NULL
*,NULL,Germany,,92772,195.149.117.0,195.149.117.255,3281351936,3281352191,NULL
*,NULL,Germany,,92771,195.149.102.0,195.149.102.255,3281348096,3281348351,NULL
*,NULL,Germany,,92770,195.149.99.0,195.149.99.255,3281347328,3281347583,NULL
*,NULL,Germany,,92769,195.149.97.0,195.149.97.255,3281346816,3281347071,NULL
*,NULL,Germany,,92768,195.149.80.0,195.149.82.255,3281342464,3281343231,NULL
*,NULL,Germany,,92767,195.149.76.0,195.149.76.255,3281341440,3281341695,NULL
*,NULL,Germany,,92766,195.149.74.0,195.149.74.255,3281340928,3281341183,NULL
*,NULL,Germany,,92765,195.145.0.0,195.145.255.255,3281059840,3281125375,NULL
*,NULL,Germany,,92764,195.143.0.0,195.143.255.255,3280928768,3280994303,NULL
*,NULL,Germany,,92763,195.140.232.0,195.140.235.255,3280791552,3280792575,NULL
*,NULL,Germany,,92762,195.140.208.0,195.140.211.255,3280785408,3280786431,NULL
*,NULL,Germany,,92761,195.140.184.0,195.140.187.255,3280779264,3280780287,NULL
*,NULL,Germany,,92760,195.140.0.0,195.140.127.255,3280732160,3280764927,NULL
*,NULL,Germany,,92759,195.138.32.0,195.138.63.255,3280609280,3280617471,NULL
*,NULL,Germany,,92758,195.137.234.0,195.137.235.255,3280595456,3280595967,NULL
*,NULL,Germany,,92757,195.137.224.0,195.137.225.255,3280592896,3280593407,NULL
*,NULL,Germany,,92756,195.137.216.0,195.137.217.255,3280590848,3280591359,NULL
*,NULL,Germany,,92755,195.137.210.0,195.137.213.255,3280589312,3280590335,NULL
*,NULL,Germany,,92754,195.135.220.0,195.135.223.255,3280460800,3280461823,NULL
*,NULL,Germany,,92753,195.135.128.0,195.135.191.255,3280437248,3280453631,NULL
*,NULL,Germany,,92752,195.128.160.0,195.128.161.255,3279986688,3279987199,NULL
*,NULL,Germany,,92751,195.128.40.0,195.128.47.255,3279955968,3279958015,NULL
*,NULL,Germany,,92750,195.128.20.0,195.128.23.255,3279950848,3279951871,NULL
*,NULL,Germany,,92749,195.128.8.0,195.128.11.255,3279947776,3279948799,NULL
*,NULL,Germany,,92748,195.124.0.0,195.128.3.255,3279683584,3279946751,NULL
*,NULL,Germany,,92747,195.122.128.0,195.122.191.255,3279585280,3279601663,NULL
*,NULL,Germany,,92746,195.112.160.0,195.112.191.255,3278938112,3278946303,NULL
*,NULL,Germany,,92745,195.110.0.0,195.110.31.255,3278766080,3278774271,NULL
*,NULL,Germany,,92744,195.98.192.0,195.98.223.255,3278028800,3278036991,NULL
*,NULL,Germany,,92743,195.96.32.0,195.96.63.255,3277856768,3277864959,NULL
*,NULL,Germany,,92742,195.95.220.0,195.95.221.255,3277839360,3277839871,NULL
*,NULL,Germany,,92741,195.94.64.0,195.94.95.255,3277733888,3277742079,NULL
*,NULL,Germany,,92740,195.90.192.0,195.90.255.255,3277504512,3277520895,NULL
*,NULL,Germany,,92739,195.90.0.0,195.90.31.255,3277455360,3277463551,NULL
*,NULL,Germany,,92738,195.88.0.0,195.88.255.255,3277324288,3277389823,NULL
*,NULL,Germany,,92737,195.85.254.0,195.85.254.255,3277192704,3277192959,NULL
*,NULL,Germany,,92736,195.85.240.0,195.85.240.255,3277189120,3277189375,NULL
*,NULL,Germany,,92735,195.85.226.0,195.85.226.255,3277185536,3277185791,NULL
*,NULL,Germany,,92734,195.85.222.0,195.85.222.255,3277184512,3277184767,NULL
*,NULL,Germany,,92733,195.85.220.0,195.85.220.255,3277184000,3277184255,NULL
*,NULL,Germany,,92732,195.85.217.0,195.85.217.255,3277183232,3277183487,NULL
*,NULL,Germany,,92731,195.85.210.0,195.85.210.255,3277181440,3277181695,NULL
*,NULL,Germany,,92730,195.85.207.0,195.85.208.255,3277180672,3277181183,NULL
*,NULL,Germany,,92729,195.85.202.0,195.85.202.255,3277179392,3277179647,NULL
*,NULL,Germany,,92728,195.82.32.0,195.82.95.255,3276939264,3276955647,NULL
*,NULL,Germany,,92727,195.80.192.0,195.80.223.255,3276849152,3276857343,NULL
*,NULL,Germany,,92726,195.78.160.0,195.78.191.255,3276709888,3276718079,NULL
*,NULL,Germany,,92725,195.78.62.0,195.78.63.255,3276684800,3276685311,NULL
*,NULL,Germany,,92724,195.78.40.0,195.78.41.255,3276679168,3276679679,NULL
*,NULL,Germany,,92723,195.74.160.0,195.74.191.255,3276447744,3276455935,NULL
*,NULL,Germany,,92722,195.72.96.0,195.72.111.255,3276300288,3276304383,NULL
*,NULL,Germany,,92721,195.71.0.0,195.71.255.255,3276210176,3276275711,NULL
*,NULL,Germany,,92720,195.69.240.0,195.69.243.255,3276140544,3276141567,NULL
*,NULL,Germany,,92719,195.69.112.0,195.69.115.255,3276107776,3276108799,NULL
*,NULL,Germany,,92718,195.68.246.0,195.68.247.255,3276076544,3276077055,NULL
*,NULL,Germany,,92717,195.68.242.0,195.68.243.255,3276075520,3276076031,NULL
*,NULL,Germany,,92716,195.68.204.0,195.68.205.255,3276065792,3276066303,NULL
*,NULL,Germany,,92715,195.68.198.0,195.68.199.255,3276064256,3276064767,NULL
*,NULL,Germany,,92714,195.66.64.0,195.66.95.255,3275898880,3275907071,NULL
*,NULL,Germany,,92713,195.66.0.0,195.66.7.255,3275882496,3275884543,NULL
*,NULL,Germany,,92712,195.64.96.0,195.64.127.255,3275776000,3275784191,NULL
*,NULL,Germany,,92711,195.63.0.0,195.63.255.255,3275685888,3275751423,NULL
*,NULL,Germany,,92710,195.62.96.0,195.62.127.255,3275644928,3275653119,NULL
*,NULL,Germany,,92709,195.62.20.0,195.62.21.255,3275625472,3275625983,NULL
*,NULL,Germany,,92708,195.60.32.0,195.60.127.255,3275497472,3275522047,NULL
*,NULL,Germany,,92707,195.52.0.0,195.52.255.255,3274964992,3275030527,NULL
*,NULL,Germany,,92706,195.50.128.0,195.50.191.255,3274866688,3274883071,NULL
*,NULL,Germany,,92705,195.49.224.0,195.49.231.255,3274825728,3274827775,NULL
*,NULL,Germany,,92704,195.49.172.0,195.49.175.255,3274812416,3274813439,NULL
*,NULL,Germany,,92703,195.49.152.0,195.49.159.255,3274807296,3274809343,NULL
*,NULL,Germany,,92702,195.49.136.0,195.49.139.255,3274803200,3274804223,NULL
*,NULL,Germany,,92701,195.47.249.0,195.47.250.255,3274701056,3274701567,NULL
*,NULL,Germany,,92700,195.47.229.0,195.47.229.255,3274695936,3274696191,NULL
*,NULL,Germany,,92699,195.47.204.0,195.47.204.255,3274689536,3274689791,NULL
*,NULL,Germany,,92698,195.47.195.0,195.47.195.255,3274687232,3274687487,NULL
*,NULL,Germany,,92697,195.43.52.0,195.43.55.255,3274388480,3274389503,NULL
*,NULL,Germany,,92696,195.42.252.0,195.42.255.255,3274374144,3274375167,NULL
*,NULL,Germany,,92695,195.42.232.0,195.42.235.255,3274369024,3274370047,NULL
*,NULL,Germany,,92694,195.39.246.0,195.39.247.255,3274176000,3274176511,NULL
*,NULL,Germany,,92693,195.39.238.0,195.39.239.255,3274173952,3274174463,NULL
*,NULL,Germany,,92692,195.39.230.0,195.39.231.255,3274171904,3274172415,NULL
*,NULL,Germany,,92691,195.39.226.0,195.39.227.255,3274170880,3274171391,NULL
*,NULL,Germany,,92690,195.39.220.0,195.39.221.255,3274169344,3274169855,NULL
*,NULL,Germany,,92689,195.38.128.0,195.38.159.255,3274080256,3274088447,NULL
*,NULL,Germany,,92688,195.38.24.0,195.38.27.255,3274053632,3274054655,NULL
*,NULL,Germany,,92687,195.38.20.0,195.38.20.255,3274052608,3274052863,NULL
*,NULL,Germany,,92686,195.38.8.0,195.38.11.255,3274049536,3274050559,NULL
*,NULL,Germany,,92685,195.37.0.0,195.37.255.255,3273981952,3274047487,NULL
*,NULL,Germany,,92684,195.36.64.0,195.36.127.255,3273932800,3273949183,NULL
*,NULL,Germany,,92683,195.35.108.0,195.35.109.255,3273878528,3273879039,NULL
*,NULL,Germany,,92682,195.35.103.0,195.35.103.255,3273877248,3273877503,NULL
*,NULL,Germany,,92681,195.35.98.0,195.35.98.255,3273875968,3273876223,NULL
*,NULL,Germany,,92680,195.35.87.0,195.35.89.255,3273873152,3273873919,NULL
*,NULL,Germany,,92679,195.35.81.0,195.35.81.255,3273871616,3273871871,NULL
*,NULL,Germany,,92678,195.35.72.0,195.35.79.255,3273869312,3273871359,NULL
*,NULL,Germany,,92677,195.35.67.0,195.35.67.255,3273868032,3273868287,NULL
*,NULL,Germany,,92676,195.35.0.0,195.35.63.255,3273850880,3273867263,NULL
*,NULL,Germany,,92675,195.34.160.0,195.34.191.255,3273826304,3273834495,NULL
*,NULL,Germany,,92674,195.32.128.0,195.32.255.255,3273687040,3273719807,NULL
*,NULL,Germany,,92673,195.30.0.0,195.30.255.255,3273523200,3273588735,NULL
*,NULL,Germany,,92672,195.28.174.0,195.28.175.255,3273436672,3273437183,NULL
*,NULL,Germany,,92671,195.28.0.0,195.28.31.255,3273392128,3273400319,NULL
*,NULL,Germany,,92670,195.24.96.0,195.24.127.255,3273154560,3273162751,NULL
*,NULL,Germany,,92669,195.22.136.0,195.22.137.255,3273033728,3273034239,NULL
*,NULL,Germany,,92668,195.20.192.0,195.21.255.255,3272916992,3272998911,NULL
*,NULL,Germany,,92667,195.20.112.0,195.20.113.255,3272896512,3272897023,NULL
*,NULL,Germany,,92666,195.20.64.0,195.20.95.255,3272884224,3272892415,NULL
*,NULL,Germany,,92665,195.14.192.0,195.14.255.255,3272523776,3272540159,NULL
*,NULL,Germany,,92664,195.13.44.0,195.13.45.255,3272420352,3272420863,NULL
*,NULL,Germany,,92663,195.8.224.0,195.8.255.255,3272138752,3272146943,NULL
*,NULL,Germany,,92662,195.8.121.0,195.8.123.255,3272112384,3272113151,NULL
*,NULL,Germany,,92661,195.8.104.0,195.8.104.255,3272108032,3272108287,NULL
*,NULL,Germany,,92660,195.4.0.0,195.4.255.255,3271819264,3271884799,NULL
*,NULL,Germany,,92659,195.2.224.0,195.2.255.255,3271745536,3271753727,NULL
*,NULL,Germany,,92658,195.2.160.0,195.2.191.255,3271729152,3271737343,NULL
*,NULL,Germany,,92657,194.246.122.0,194.246.123.255,3270932992,3270933503,NULL
*,NULL,Germany,,92656,194.246.39.96,194.246.39.127,3270911840,3270911871,NULL
*,NULL,Germany,,92655,194.245.0.0,194.245.255.255,3270836224,3270901759,NULL
*,NULL,Germany,,92654,194.242.45.0,194.242.46.255,3270651136,3270651647,NULL
*,NULL,Germany,,92653,194.233.0.0,194.233.255.255,3270049792,3270115327,NULL
*,NULL,Germany,,92652,194.231.0.0,194.231.255.255,3269918720,3269984255,NULL
*,NULL,Germany,,92651,194.195.0.0,194.195.255.255,3267559424,3267624959,NULL
*,NULL,Germany,,92650,194.172.0.0,194.176.31.255,3266052096,3266322431,NULL
*,NULL,Germany,,92649,194.162.0.0,194.163.255.255,3265396736,3265527807,NULL
*,NULL,Germany,,92648,194.153.190.0,194.153.191.255,3264855552,3264856063,NULL
*,NULL,Germany,,92647,194.153.184.0,194.153.185.255,3264854016,3264854527,NULL
*,NULL,Germany,,92646,194.153.160.0,194.153.167.255,3264847872,3264849919,NULL
*,NULL,Germany,,92645,194.153.156.128,194.153.156.191,3264846976,3264847039,NULL
*,NULL,Germany,,92644,194.153.155.0,194.153.155.127,3264846592,3264846719,NULL
*,NULL,Germany,,92643,194.153.153.128,194.153.153.255,3264846208,3264846335,NULL
*,NULL,Germany,,92642,194.153.150.0,194.153.152.127,3264845312,3264845951,NULL
*,NULL,Germany,,92641,194.153.146.0,194.153.147.255,3264844288,3264844799,NULL
*,NULL,Germany,,92640,194.153.104.0,194.153.105.255,3264833536,3264834047,NULL
*,NULL,Germany,,92639,194.153.100.0,194.153.100.255,3264832512,3264832767,NULL
*,NULL,Germany,,92638,194.153.86.0,194.153.87.255,3264828928,3264829439,NULL
*,NULL,Germany,,92637,194.153.83.0,194.153.83.255,3264828160,3264828415,NULL
*,NULL,Germany,,92636,194.152.32.0,194.152.63.255,3264749568,3264757759,NULL
*,NULL,Germany,,92635,194.150.240.0,194.150.241.255,3264671744,3264672255,NULL
*,NULL,Germany,,92634,194.150.226.0,194.150.229.255,3264668160,3264669183,NULL
*,NULL,Germany,,92633,194.150.210.0,194.150.211.255,3264664064,3264664575,NULL
*,NULL,Germany,,92632,194.150.188.0,194.150.191.255,3264658432,3264659455,NULL
*,NULL,Germany,,92631,194.150.178.0,194.150.179.255,3264655872,3264656383,NULL
*,NULL,Germany,,92630,194.150.172.0,194.150.173.255,3264654336,3264654847,NULL
*,NULL,Germany,,92629,194.150.168.0,194.150.169.255,3264653312,3264653823,NULL
*,NULL,Germany,,92628,194.150.80.0,194.150.83.255,3264630784,3264631807,NULL
*,NULL,Germany,,92627,194.149.246.0,194.149.255.255,3264607744,3264610303,NULL
*,NULL,Germany,,92626,194.149.241.0,194.149.241.255,3264606464,3264606719,NULL
*,NULL,Germany,,92625,194.149.94.0,194.149.94.255,3264568832,3264569087,NULL
*,NULL,Germany,,92624,194.149.92.0,194.149.92.255,3264568320,3264568575,NULL
*,NULL,Germany,,92623,194.146.208.0,194.146.211.255,3264401408,3264402431,NULL
*,NULL,Germany,,92622,194.146.172.0,194.146.179.255,3264392192,3264394239,NULL
*,NULL,Germany,,92621,194.146.160.0,194.146.163.255,3264389120,3264390143,NULL
*,NULL,Germany,,92620,194.146.144.0,194.146.147.255,3264385024,3264386047,NULL
*,NULL,Germany,,92619,194.146.123.0,194.146.124.255,3264379648,3264380159,NULL
*,NULL,Germany,,92618,194.146.118.0,194.146.118.255,3264378368,3264378623,NULL
*,NULL,Germany,,92617,194.145.239.0,194.145.239.255,3264343808,3264344063,NULL
*,NULL,Germany,,92616,194.145.236.0,194.145.236.255,3264343040,3264343295,NULL
*,NULL,Germany,,92615,194.145.232.0,194.145.234.255,3264342016,3264342783,NULL
*,NULL,Germany,,92614,194.145.230.0,194.145.230.255,3264341504,3264341759,NULL
*,NULL,Germany,,92613,194.145.224.0,194.145.224.255,3264339968,3264340223,NULL
*,NULL,Germany,,92612,194.145.218.0,194.145.219.255,3264338432,3264338943,NULL
*,NULL,Germany,,92611,194.145.200.0,194.145.201.255,3264333824,3264334335,NULL
*,NULL,Germany,,92610,194.145.192.0,194.145.193.255,3264331776,3264332287,NULL
*,NULL,Germany,,92609,194.145.150.0,194.145.151.255,3264321024,3264321535,NULL
*,NULL,Germany,,92608,194.145.146.0,194.145.146.255,3264320000,3264320255,NULL
*,NULL,Germany,,92607,194.145.142.0,194.145.143.255,3264318976,3264319487,NULL
*,NULL,Germany,,92606,194.145.126.0,194.145.126.255,3264314880,3264315135,NULL
*,NULL,Germany,,92605,194.145.122.0,194.145.124.255,3264313856,3264314623,NULL
*,NULL,Germany,,92604,194.145.118.0,194.145.119.255,3264312832,3264313343,NULL
*,NULL,Germany,,92603,194.145.64.0,194.145.95.255,3264299008,3264307199,NULL
*,NULL,Germany,,92602,194.143.156.0,194.143.157.255,3264191488,3264191999,NULL
*,NULL,Germany,,92601,194.143.140.0,194.143.141.255,3264187392,3264187903,NULL
*,NULL,Germany,,92600,194.140.96.0,194.140.127.255,3263979520,3263987711,NULL
*,NULL,Germany,,92599,194.138.0.0,194.139.255.255,3263823872,3263954943,NULL
*,NULL,Germany,,92598,194.126.254.0,194.126.254.255,3263102464,3263102719,NULL
*,NULL,Germany,,92597,194.126.251.0,194.126.251.255,3263101696,3263101951,NULL
*,NULL,Germany,,92596,194.126.246.0,194.126.246.255,3263100416,3263100671,NULL
*,NULL,Germany,,92595,194.126.242.0,194.126.243.255,3263099392,3263099903,NULL
*,NULL,Germany,,92594,194.126.239.0,194.126.239.255,3263098624,3263098879,NULL
*,NULL,Germany,,92593,194.126.237.0,194.126.237.255,3263098112,3263098367,NULL
*,NULL,Germany,,92592,194.126.228.0,194.126.228.255,3263095808,3263096063,NULL
*,NULL,Germany,,92591,194.126.208.0,194.126.208.255,3263090688,3263090943,NULL
*,NULL,Germany,,92590,194.126.206.0,194.126.206.255,3263090176,3263090431,NULL
*,NULL,Germany,,92589,194.126.198.0,194.126.199.255,3263088128,3263088639,NULL
*,NULL,Germany,,92588,194.126.194.0,194.126.196.255,3263087104,3263087871,NULL
*,NULL,Germany,,92587,194.126.131.0,194.126.132.255,3263070976,3263071487,NULL
*,NULL,Germany,,92586,194.117.224.0,194.117.255.255,3262504960,3262513151,NULL
*,NULL,Germany,,92585,194.117.96.0,194.117.127.255,3262472192,3262480383,NULL
*,NULL,Germany,,92584,194.116.234.0,194.116.235.255,3262441984,3262442495,NULL
*,NULL,Germany,,92583,194.116.206.0,194.116.209.255,3262434816,3262435839,NULL
*,NULL,Germany,,92582,194.116.186.0,194.116.187.255,3262429696,3262430207,NULL
*,NULL,Germany,,92581,194.116.172.0,194.116.173.255,3262426112,3262426623,NULL
